product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000006680,WRMH-HNK-000IK,hnk,wrmh,Beige,One-Size,Coton,782g,"16,8",2.8,10.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006697,HMNS-HNK-000IL,hnk,hmns,Pink,One-Size,Paper,279g,"13,2",15.3,14.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006703,NTHR-APP-000IM,app,nthr,Green,M,Coton,111g,"20,4",4.1,9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006710,SLKE-BPC-000IN,bpc,slke,White,One-Size,Alumium,104g,"15,5",11.6,12.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006727,TNGR-TOY-000IO,toy,tngr,Black,One-Size,Glass,522g,"19,7",10.6,11.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006734,CSNV-HNK-000IP,hnk,csnv,Purple,One-Size,Wood,122g,"25,9",14.7,11.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006741,CBLT-APP-000IQ,app,cblt,Yellow,One-Size,Polyester,388g,"26,8",12,11.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006758,ACME-CE-000IR,ce,acme,Red,One-Size,Alumium,173g,"11,9",3.3,4.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006765,SLKE-BPC-000IS,bpc,slke,Pink,One-Size,Plastic,306g,"24,2",16.2,10.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006772,KDLN-TOY-000IT,toy,kdln,Green,One-Size,Wood,259g,"29,4",9.8,7.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006789,GRBK-GRC-000IU,grcy,grbk,White,One-Size,Plastic,230g,"14,4",10,8.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006796,HMNS-HNK-000IV,hnk,hmns,Gray,One-Size,Ruber,147g,"23,3",14.1,11.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006802,AQPR-HNK-000IW,hnk,aqpr,Navy,One-Size,Polyester,215g,"30,1",21,9.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006819,BTNQ-BPC-000IX,bpc,btnq,Silver,One-Size,Coton,948g,"21,1",11.5,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006826,VOLT-CE-000IY,ce,volt,White,One-Size,Leather,61g,"30,8",14.1,11.4,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006833,ECOT-CE-000IZ,ce,ecot,Navy,One-Size,Steel,242g,"12,2",4.5,10.2,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006840,FRMJ-GRC-000J0,grcy,frmj,Gray,One-Size,Coton,167g,"17,1",19.3,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006857,ARFT-SPT-000J1,spt,arft,Pink,XL,Plastic,349g,"15,1",20.1,5.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006864,COTC-APP-000J2,app,cotc,Beige,One-Size,Plastic,362g,"18,9",15.9,4.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006871,PLCB-TOY-000J3,toy,plcb,Blue,One-Size,Wood,123g,"29,2",18.4,11.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006888,ECOT-CE-000J4,ce,ecot,Beige,One-Size,Paper,75g,"26,6",16.4,9,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006895,SLKE-BPC-000J5,bpc,slke,Yellow,One-Size,Ruber,392g,"20,6",12.8,1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006901,ABLF-APP-000J6,app,ablf,Purple,S,Glass,829g,"25,3",13,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006918,GLOW-BPC-000J7,bpc,glow,Purple,One-Size,Polyester,75g,"27,7",16.1,8.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006925,URTL-APP-000J8,app,urtl,Black,One-Size,Coton,282g,"18,1",19.4,3.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006932,NTCH-GRC-000J9,grcy,ntch,Blue,One-Size,Wood,377g,"17,0",8.7,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006949,ACME-CE-000JA,ce,acme,Pink,One-Size,Wood,70g,"33,0",12.9,12.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006956,DLHV-GRC-000JB,grcy,dlhv,Green,One-Size,Glass,146g,"27,6",17.9,4.5,17,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006963,MOSA-APP-000JC,app,mosa,Blue,XS,Ruber,1009g,"27,2",10.1,3.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006970,COTC-APP-000JD,app,cotc,Silver,One-Size,Ruber,346g,"25,1",14,2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006987,GLOW-BPC-000JE,bpc,glow,Yellow,One-Size,Plastic,268g,"34,1",16.3,4.3,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006994,URTL-APP-000JF,app,urtl,Pink,L,Coton,401g,"19,8",9.3,4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007007,ECOT-CE-000JG,ce,ecot,Purple,One-Size,Plastic,593g,"16,6",4.2,5.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007014,PKPR-SPT-000JH,spt,pkpr,Blue,XL,Leather,181g,"6,7",14.4,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007021,HMNS-HNK-000JI,hnk,hmns,Black,One-Size,Wood,363g,"14,8",2,6.9,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007038,SKYL-CE-000JJ,ce,skyl,Navy,One-Size,Coton,204g,"12,4",7.3,10.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007045,VOLT-CE-000JK,ce,volt,Beige,One-Size,Plastic,181g,"13,9",15.7,3.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007052,AQPR-HNK-000JL,hnk,aqpr,Silver,One-Size,Wood,201g,"23,0",7.8,7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007069,HMNS-HNK-000JM,hnk,hmns,Beige,One-Size,Plastic,379g,"19,6",7.1,14.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007076,HMNS-HNK-000JN,hnk,hmns,Pink,One-Size,Wood,350g,"5,5",15.2,8.9,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007083,PHTX-CE-000JO,ce,phtx,Beige,One-Size,Polyester,292g,"18,2",15.3,3.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007090,STAC-BKS-000JP,bks,stac,null,One-Size,Steel,153g,"15,5",20,10.2,-1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007106,BLIN-BKS-000JQ,bks,blin,null,One-Size,Paper,750g,"27,1",11.2,2.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007113,NTCH-GRC-000JR,grcy,ntch,Navy,One-Size,Steel,141g,"11,1",17.9,4.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007120,PRLV-HNK-000JS,hnk,prlv,Blue,One-Size,Wood,210g,"12,2",3.5,5.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007137,GRBK-GRC-000JT,grcy,grbk,Yellow,One-Size,Plastic,203g,"8,9",11.4,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007144,HMNS-HNK-000JU,hnk,hmns,Gray,One-Size,Paper,598g,"19,5",11,10.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007151,CKMT-HNK-000JV,hnk,ckmt,Gray,One-Size,Leather,200g,"17,1",14.6,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007168,ABLF-APP-000JW,app,ablf,White,XL,Glass,130g,"24,6",19.5,10.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007175,FTFX-APP-000JX,app,ftfx,Yellow,M,Polyester,167g,"25,7",11.9,6,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007182,BTNQ-BPC-000JY,bpc,btnq,Red,One-Size,Paper,59g,"16,3",7.2,7.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007199,GRBK-GRC-000JZ,grcy,grbk,Gray,One-Size,Polyester,715g,"23,4",21.2,9.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007205,DMLX-BPC-000K0,bpc,dmlx,Green,One-Size,Ruber,352g,"21,5",10.9,1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007212,PRLV-HNK-000K1,hnk,prlv,Gray,One-Size,Coton,290g,"22,2",4.4,6.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007229,BYTM-CE-000K2,ce,bytm,White,One-Size,Leather,148g,"23,3",7.1,8.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007236,NOVW-CE-000K3,ce,novw,Black,One-Size,Coton,391g,"28,5",16.7,7.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007243,HMNS-HNK-000K4,hnk,hmns,Green,One-Size,Glass,566g,"15,2",17.8,10.4,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007250,ECOT-CE-000K5,ce,ecot,White,One-Size,Coton,73g,"23,1",11.6,12.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007267,BTNQ-BPC-000K6,bpc,btnq,Yellow,One-Size,Steel,1249g,"21,4",11.8,7.2,-1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007274,GLOW-BPC-000K7,bpc,glow,Black,One-Size,Leather,290g,"27,1",4.7,5.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007281,ALMS-BPC-000K8,bpc,alms,Green,One-Size,Wood,166g,"14,4",6.8,10,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007298,SLKE-BPC-000K9,bpc,slke,Navy,One-Size,Wood,356g,"6,6",7.8,4.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007304,TRBZ-SPT-000KA,spt,trbz,Gray,M,Plastic,300g,"22,8",8.4,4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007311,GLOW-BPC-000KB,bpc,glow,Purple,One-Size,Paper,63g,"31,9",15.1,5.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007328,BTNQ-BPC-000KC,bpc,btnq,Red,One-Size,Leather,462g,"11,9",6.1,2.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007335,URTL-APP-000KD,app,urtl,White,M,Wood,281g,"3,0",14.1,9.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007342,COTC-APP-000KE,app,cotc,Navy,One-Size,Ruber,182g,"14,1",10.1,11.4,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007359,SLKE-BPC-000KF,bpc,slke,Beige,One-Size,Glass,940g,"12,4",17.4,7.7,80,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007366,ARFT-SPT-000KG,spt,arft,Purple,XL,Glass,163g,"16,1",8.8,16.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007373,COTC-APP-000KH,app,cotc,Black,M,Paper,349g,"18,5",19,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007380,ECOT-CE-000KI,ce,ecot,Black,One-Size,Leather,286g,"15,4",16.8,9.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007397,TNGR-TOY-000KJ,toy,tngr,Silver,One-Size,Steel,185g,"22,5",19.1,12.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007403,BTNQ-BPC-000KK,bpc,btnq,Silver,One-Size,Plastic,552g,"15,5",9.6,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007410,HPFN-TOY-000KL,toy,hpfn,Purple,One-Size,Wood,147g,"22,9",8,13.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007427,COTC-APP-000KM,app,cotc,Silver,XL,Glass,314g,"17,6",11,7.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007434,AQPR-HNK-000KN,hnk,aqpr,Black,One-Size,Glass,238g,"12,7",14.8,6.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007441,SMLN-SPT-000KO,spt,smln,Silver,One-Size,Leather,449g,"20,2",7.1,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007458,HMNS-HNK-000KP,hnk,hmns,Yellow,One-Size,Coton,319g,"18,7",17.6,7.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007465,BYTM-CE-000KQ,ce,bytm,Purple,One-Size,Alumium,187g,"25,9",11.1,9.2,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007472,CKMT-HNK-000KR,hnk,ckmt,Blue,One-Size,Paper,193g,"16,8",14.4,6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007489,SKYL-CE-000KS,ce,skyl,Beige,One-Size,Steel,326g,"32,6",2.7,6.5,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007496,CKMT-HNK-000KT,hnk,ckmt,Gray,One-Size,Paper,102g,"28,0",9.9,13.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007502,BLIN-BKS-000KU,bks,blin,null,One-Size,Ruber,256g,"33,3",10.7,12,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007519,FTFX-APP-000KV,app,ftfx,Beige,XXL,Wood,61g,"11,1",10.7,7.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007526,FTFX-APP-000KW,app,ftfx,Red,M,Steel,212g,"16,8",17.1,13.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007533,PHTX-CE-000KX,ce,phtx,Navy,One-Size,Glass,365g,"11,9",20.6,6.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007540,DLHV-GRC-000KY,grcy,dlhv,Navy,One-Size,Paper,655g,"19,0",15.4,10.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007557,DMLX-BPC-000KZ,bpc,dmlx,Beige,One-Size,Plastic,126g,"29,8",8.5,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007564,ACME-CE-000L0,ce,acme,Beige,One-Size,Paper,188g,"15,5",9.6,1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007571,HMNS-HNK-000L1,hnk,hmns,Purple,One-Size,Glass,106g,"28,1",13.6,9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007588,NOVW-CE-000L2,ce,novw,Yellow,One-Size,Steel,364g,"17,4",2,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007595,TRBZ-SPT-000L3,spt,trbz,Blue,M,Steel,427g,"30,9",10.9,6.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007601,WRMH-HNK-000L4,hnk,wrmh,Beige,One-Size,Glass,133g,"36,3",22,7.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007618,PRLV-HNK-000L5,hnk,prlv,Silver,One-Size,Alumium,87g,"18,9",4.6,7.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007625,GRBK-GRC-000L6,grcy,grbk,Red,One-Size,Polyester,280g,"32,1",14.1,11.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007632,ACME-CE-000L7,ce,acme,Green,One-Size,Leather,80g,"12,0",18.1,12.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007649,COTC-APP-000L8,app,cotc,Green,L,Wood,65g,"7,8",11.9,8.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007656,URTL-APP-000L9,app,urtl,Yellow,One-Size,Paper,287g,"20,3",3.1,10.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007663,TRBZ-SPT-000LA,spt,trbz,Yellow,XS,Coton,336g,"19,5",13.3,4.8,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007670,FTFX-APP-000LB,app,ftfx,Red,XS,Polyester,245g,"23,4",7.3,4.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007687,ABLF-APP-000LC,app,ablf,Gray,XXL,Polyester,88g,"21,5",14.9,10,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007694,GRBK-GRC-000LD,grcy,grbk,Purple,One-Size,Paper,131g,"6,9",5.5,9.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007700,CSNV-HNK-000LE,hnk,csnv,Navy,One-Size,Steel,90g,"18,3",10.5,12.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007717,HRBC-BPC-000LF,bpc,hrbc,Black,One-Size,Polyester,104g,"26,1",7.8,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007724,BYTM-CE-000LG,ce,bytm,Green,One-Size,Ruber,277g,"12,4",9,11.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007731,NTHR-APP-000LH,app,nthr,Red,M,Alumium,323g,"19,8",15.1,5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007748,PKPR-SPT-000LI,spt,pkpr,Purple,XL,Leather,114g,"28,9",13.5,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007755,SKYL-CE-000LJ,ce,skyl,Black,One-Size,Wood,486g,"13,8",8.5,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007762,WRMH-HNK-000LK,hnk,wrmh,Navy,One-Size,Paper,180g,"18,1",13.3,8.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007779,FRFL-GRC-000LL,grcy,frfl,Black,One-Size,Alumium,113g,"32,4",13.2,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007786,CKMT-HNK-000LM,hnk,ckmt,Yellow,One-Size,Polyester,195g,"31,1",13.6,7.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007793,PHTX-CE-000LN,ce,phtx,Yellow,One-Size,Plastic,170g,"16,4",12.8,5.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007809,ZNTH-CE-000LO,ce,znth,Blue,One-Size,Wood,756g,"27,6",16.7,9.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007816,KDLN-TOY-000LP,toy,kdln,Black,One-Size,Plastic,331g,"26,4",6.3,7.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007823,FTFX-APP-000LQ,app,ftfx,Silver,One-Size,Plastic,252g,"15,8",7.8,7.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007830,TRBZ-SPT-000LR,spt,trbz,Beige,XXL,Polyester,314g,"9,8",19.9,5.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007847,WRMH-HNK-000LS,hnk,wrmh,Pink,One-Size,Wood,213g,"30,4",16.3,8.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007854,ACME-CE-000LT,ce,acme,Green,One-Size,Ruber,417g,"14,9",7,5.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007861,GGRN-GRC-000LU,grcy,ggrn,Silver,One-Size,Leather,706g,"15,7",20.4,5.3,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007878,CSNV-HNK-000LV,hnk,csnv,Beige,One-Size,Coton,135g,"5,6",10.1,10.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007885,CBLT-APP-000LW,app,cblt,Purple,XXL,Paper,346g,"25,2",8.6,7.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007892,QLHS-BKS-000LX,bks,qlhs,null,One-Size,Steel,128g,"15,2",19.3,8.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007908,DLHV-GRC-000LY,grcy,dlhv,Gray,One-Size,Coton,418g,"31,8",13.2,7.2,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007915,NTHR-APP-000LZ,app,nthr,Green,S,Steel,657g,"12,6",9.7,9.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007922,SKYL-CE-000M0,ce,skyl,Beige,One-Size,Polyester,335g,"21,7",14.3,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007939,MOSA-APP-000M1,app,mosa,Green,XL,Glass,272g,"26,4",18,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007946,PHTX-CE-000M2,ce,phtx,Black,One-Size,Paper,488g,"23,7",16.6,7.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007953,GLOW-BPC-000M3,bpc,glow,Green,One-Size,Steel,317g,"30,9",7.6,4.5,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007960,PLCB-TOY-000M4,toy,plcb,Purple,One-Size,Polyester,184g,"15,3",19,8.6,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007977,CSNV-HNK-000M5,hnk,csnv,Red,One-Size,Wood,209g,"34,2",2.2,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007984,ALMS-BPC-000M6,bpc,alms,Purple,One-Size,Leather,201g,"19,0",14.4,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000007991,PRLV-HNK-000M7,hnk,prlv,Green,One-Size,Steel,139g,"16,5",6.4,2.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008004,ACME-CE-000M8,ce,acme,Green,One-Size,Glass,72g,"16,9",12.2,5.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000008011,CKMT-HNK-000M9,hnk,ckmt,Beige,One-Size,Leather,111g,"20,2",14.9,9.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
